142250 0.0253991
699049 1.33628
13885359 0.903825
2788011 0.0272762
8563354 0.0262166
2779754 2.43542
2779786 0.218234
5679785 0.0743034
698794 1.87012
1747498 0.959941
174760 0.0315502
6973098 0.174929
4762282 0.0430741
4622986 0.122294
1219226 0.111024
1682090 0.690752
9611930 1.85003
10134170 0.780801
9607851 1.15591
5937835 0.0175341
1746603 0.342696
9874074 0.0330641
2534042 0.0666101
2792105 0.891973
1452714 0.260214
12836863 0.116683
334490 0.922281
13885439 0.586088
6466186 0.0195826
4352682 0.0194113
690859 0.0347864
4627370 0.161709
2761386 0.102072
4301194 0.0320638
4893098 0.659338
4891307 0.0785474
2788009 0.158686
4827786 0.223513
1419945 0.0339791
6986394 0.015366
5941675 0.244126
5941898 0.312729
633498 0.399706
2792090 0.0316946
8563338 0.0376996
2513578 0.0397146
8559530 0.914342
2796033 0.0361775
1747114 3.20383
8825498 0.786471
698539 0.610408
5614250 0.0303539
5397162 0.620119
1215402 0.382362
1198762 2.81488
2247338 0.0296094
699034 0.892665
1677994 0.0164814
9603754 3.76251
1419882 0.0303913
6982282 0.0232111
1219243 1.75325
2787978 0.0359851
43690 0.0371434
13816831 1.10798
8825482 1.17071
9085594 0.495699
5933738 5.45057
4754090 0.0270372
416426 2.28007
137898 0.537597
4827814 1.62344
9874347 0.0311343
10656410 0.0887339
4237866 0.037338
4623019 1.97245
8563627 0.0449569
694954 2.91763
633386 0.242298
9605802 0.0435203
6449834 0.227659
1198763 6.10402
5679722 0.0251635
12836767 0.983266
4565675 0.623708
4610731 0.619627
12768255 0.439718
2779802 0.754163
8825450 1.05647
5941926 0.917332
2501290 0.684194
9611882 4.47325
109227 0.302123
2533994 0.624794
350634 0.60289
6466090 0.0952376
174634 0.0393452
158378 0.029671
1727146 0.246632
1182379 0.76416
2774698 0.168159
4893353 0.843585
2777770 0.167097
1665706 0.299642
674376 0.22809
10651306 0.0867833
6990438 1.1762
8559258 0.350151
4301227 3.097
10922923 0.371232
8821419 0.413872
2534057 0.356275
2796169 0.0871322
416682 1.10975
5872298 0.0245806
6985386 0.05995
2255498 0.0377372
682538 0.172494
699042 0.510893
13885343 0.560341
1747624 1.23542
4893338 0.467337
9611914 0.455547
371354 0.200435
10660779 0.0786297
2796066 0.0442399
5860010 1.9114
559786 0.0897184
431786 0.242111
4892202 0.170456
5679530 0.0345905
8825386 3.63093
4631402 0.268994
1747594 0.994094
8820394 0.154975
1745514 1.11765
5671594 0.963329
6986602 0.0331066
334507 1.24361
5409706 3.63638
2785962 0.0877273
535210 0.384044
174250 0.0444506
1730218 0.443313
2788138 0.0388777
14346239 0.289891
4303498 0.0280638
1223466 0.55309
4631146 1.31711
1485478 0.108154
9086618 0.0282285
6990374 0.914789
4627115 0.229028
5407402 0.1211
13296639 0.447772
9808555 0.0343996
170666 1.64298
682634 0.112547
4369058 0.040389
9601706 0.0475754
2796070 1.19027
6986409 0.192777
2517930 0.94582
8432299 0.0439344
1403498 0.0400488
9020074 3.0464
1223210 1.71259
2771627 0.393519
10134154 0.0290039
433066 0.895937
8825771 1.3419
5679770 0.0253214
6724522 0.0211612
543274 0.0498398
2263978 0.0396332
9603755 0.104405
1477546 1.36439
4237930 0.0274315
174730 0.0459463
2788008 0.0464544
1419818 0.0197033
2779819 1.50186
1746346 0.389132
415402 0.997203
1742506 0.0985542
9021098 0.011974
4365226 1.41126
4893482 0.282081
1219238 1.23388
1747818 0.784718
1198730 0.0823461
2779814 2.66416
4892314 0.0674305
5597867 0.0383693
4883114 0.0449387
2786970 0.0692381
2255402 0.18178
1485674 0.131956
1196683 0.0413504
9612203 1.25066
12764159 0.0328862
4623010 0.631705
4893546 0.250111
6707882 0.0346047
10923 0.201358
6981258 0.0312745
1383083 0.0281254
2779810 1.42135
8563306 0.0268528
367018 0.399324
1411754 0.0655704
1215147 0.512567
6466346 0.196302
1481642 0.027813
2780074 1.62159
4213419 0.0341817
2230954 0.0536025
1469034 0.128545
2534250 0.882113
4369194 0.0666961
1745546 0.084121
2534315 0.714301
4610730 2.73044
1747754 0.595641
13753343 1.22032
543402 0.0459606
4361130 0.0383467
6466202 1.17271
1677995 0.0251689
2796134 4.64088
9873066 0.0255109
4233898 0.216916
674378 0.372103
6466475 0.0750211
4369065 0.0283012
1665707 0.319914
1484459 0.0236585
1485480 0.0163237
12836655 0.400949
4754091 0.0408814
4368810 0.0339389
1452906 0.120773
6990634 0.932063
350874 0.266161
4623002 1.41962
682794 0.513728
6728330 0.180329
6986406 0.193059
10070634 1.2627
2534026 0.0518192
1223274 5.52891
6990370 0.30714
4352810 0.0372804
1219210 1.55834
4627050 0.358471
8561322 0.0545535
4893350 0.560421
1182378 0.721724
4367019 0.0470852
1196586 0.0557496
1484970 0.0758737
2271898 0.166608
5860011 1.40376
13103023 2.93715
5663338 0.161641
1468842 0.0765341
1747622 2.14098
5937833 0.0831159
1215018 0.105814
1395370 0.289079
6986378 1.78614
9808554 0.0809232
535211 1.57192
674472 0.0531611
141866 0.0582168
2796394 1.71974
4302474 0.266553
1747618 1.58125
9086635 0.804033
2788002 0.113505
1484202 0.0346059
2796122 0.0439389
8956458 0.22016
363162 1.18745
363098 0.665514
5417626 1.44257
6990346 0.0374726
1481386 0.0315034
6724265 0.035093
412202 0.118815
690856 0.115555
4631082 4.0231
4892266 0.676018
1452650 0.02022
4621994 0.422974
4302466 0.395704
8432298 0.0589859
2247210 0.0559775
6982298 4.02281
4893346 0.165239
2779817 2.82977
8825706 1.43619
9085590 0.840721
2787994 2.04084
4360874 0.0502682
2263720 0.0569931
1739434 3.57394
15200255 0.259436
4352554 0.0414629
154282 2.43423
5597866 0.0508622
1219498 2.24246
1217194 0.0712713
2792042 0.214119
1661610 0.0708426
2529963 0.0136919
10134187 0.0646616
2763178 2.28424
1202858 1.35443
12969983 0.993839
1477290 0.832435
8759978 0.201587
